run_id,timestamp_utc,method,arm,impl_commit,rasteriser_commit,dataset,scene,resolution_flag,load_allres,kernel_size,disable_3D_filter,train_scale,test_scale,iterations,seed,psnr,ssim,lpips,lpips_backbone,n_gaussians,model_mb,peak_vram_mb,train_seconds,render_fps,gpu_model,platform,level_claimed,notes
r1-20260907T191924+0000-A-materials-18,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,materials,-1,True,0.1,False,multi,1/8,30000,0,34.1550,0.99326,0.00648,vgg,248913,62.73,4609,1081.8,8.566,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-materials-1x,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,materials,-1,True,0.3,True,multi,1x,30000,0,28.6784,0.95270,0.04568,vgg,116360,29.32,4077,804.1,9.048,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-materials-12,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,materials,-1,True,0.3,True,multi,1/2,30000,0,30.2880,0.97114,0.02196,vgg,116360,29.32,4077,804.1,9.048,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-materials-14,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,materials,-1,True,0.3,True,multi,1/4,30000,0,31.2807,0.98171,0.01644,vgg,116360,29.32,4077,804.1,9.048,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-materials-18,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,materials,-1,True,0.3,True,multi,1/8,30000,0,31.3970,0.98768,0.01395,vgg,116360,29.32,4077,804.1,9.048,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-mic-1x,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,mic,-1,True,0.3,True,multi,1x,30000,0,33.0354,0.98581,0.01322,vgg,107095,26.99,5223,923.6,10.116,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-mic-12,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,mic,-1,True,0.3,True,multi,1/2,30000,0,35.2344,0.98917,0.00860,vgg,107095,26.99,5223,923.6,10.116,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-mic-14,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,mic,-1,True,0.3,True,multi,1/4,30000,0,36.9479,0.99179,0.01055,vgg,107095,26.99,5223,923.6,10.116,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-mic-18,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,mic,-1,True,0.3,True,multi,1/8,30000,0,36.7180,0.99577,0.00777,vgg,107095,26.99,5223,923.6,10.116,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-mic-1x,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,mic,-1,True,0.1,False,multi,1x,30000,0,34.6795,0.98916,0.00871,vgg,330356,83.25,11287,1465.1,10.076,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-mic-12,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,mic,-1,True,0.1,False,multi,1/2,30000,0,37.3374,0.99308,0.00452,vgg,330356,83.25,11287,1465.1,10.076,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-mic-14,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,mic,-1,True,0.1,False,multi,1/4,30000,0,39.3987,0.99519,0.00387,vgg,330356,83.25,11287,1465.1,10.076,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-mic-18,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,mic,-1,True,0.1,False,multi,1/8,30000,0,39.5826,0.99698,0.00484,vgg,330356,83.25,11287,1465.1,10.076,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-chair-1x,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,chair,-1,True,0.1,False,multi,1x,30000,0,34.6566,0.98189,0.02004,vgg,190724,48.06,4507,972.8,9.732,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-chair-12,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,chair,-1,True,0.1,False,multi,1/2,30000,0,37.9958,0.99197,0.00815,vgg,190724,48.06,4507,972.8,9.732,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-chair-14,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,chair,-1,True,0.1,False,multi,1/4,30000,0,39.3548,0.99432,0.00590,vgg,190724,48.06,4507,972.8,9.732,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-A-chair-18,2026-09-07T19:19:24+00:00,mip-splatting,A,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,d9a231e8c11a4c955a39b1cfbdc78e6c252e40f5,blender,chair,-1,True,0.1,False,multi,1/8,30000,0,39.2843,0.99549,0.00484,vgg,190724,48.06,4507,972.8,9.732,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-chair-1x,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,chair,-1,True,0.3,True,multi,1x,30000,0,33.6751,0.97929,0.02419,vgg,100573,25.35,3975,784.5,11.334,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-chair-12,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,chair,-1,True,0.3,True,multi,1/2,30000,0,36.2826,0.98832,0.01478,vgg,100573,25.35,3975,784.5,11.334,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-chair-14,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,chair,-1,True,0.3,True,multi,1/4,30000,0,37.0667,0.99062,0.01302,vgg,100573,25.35,3975,784.5,11.334,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
r1-20260907T191924+0000-B-chair-18,2026-09-07T19:19:24+00:00,3dgs,B,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,18aa76d4cde507865dd7cdb2bf8bf03ff3321407,blender,chair,-1,True,0.3,True,multi,1/8,30000,0,36.7108,0.99152,0.01079,vgg,100573,25.35,3975,784.5,11.334,Tesla T4,kaggle,L1,"R2 Blender MTMT, 30000 iters, 8-scene sweep, seed 0"
